,Date,nameOrig,amount,oldbalanceOrg,newbalanceOrig,City,type,Card Type,Exp Type,Gender,isFraud
5638,29-Dec-12,C1479108967,0.0,0.0,0.0,"Ahmedabad, India",CASH_OUT,Signature,Fuel,M,0
5639,29-Nov-13,C1416800358,1161.0,42377.0,41216.0,"Surat, India",CASH_OUT,Platinum,Travel,M,0
5640,25-Feb-14,C126910001,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Silver,Fuel,M,0
5641,05-Jan-14,C196776873,6205.0,12371.0,6166.0,"Greater Mumbai, India",CASH_IN,Platinum,Grocery,F,1
5642,09-Jul-13,C122403539,16.0,1348.0,1332.0,"Morshi, India",PAYMENT,Platinum,Bills,F,0
5643,30-Mar-14,C205787462,19248.0,104819.0,85571.0,"Nagaur, India",CASH_OUT,Signature,Entertainment,M,0
5644,04-Jul-13,C468447076,267368.29,628051.0,360682.71,"Greater Mumbai, India",CASH_OUT,Platinum,Entertainment,F,0
5645,14-Jan-14,C1067574344,158283.31,349995.0,191711.69,"Surat, India",CASH_OUT,Gold,Entertainment,M,0
5646,03-Apr-14,C2070376048,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Signature,Food,M,0
5647,15-Feb-13,C160904999,5145.0,31527.0,26382.0,"Chennai, India",CASH_OUT,Gold,Bills,M,0
5648,29-Aug-13,C1588234037,0.0,0.0,0.0,"Delhi, India",PAYMENT,Signature,Fuel,M,0
5649,26-Dec-12,C467909922,25905.29,699947.98,674042.69,"Hyderabad, India",CASH_OUT,Gold,Bills,M,0
5650,08-Nov-13,C519350394,13910.28,380719.39,366809.11,"Ahmedabad, India",CASH_IN,Silver,Entertainment,F,0
5651,11-Nov-13,C574641659,3753.65,617578.8,613825.15,"Lucknow, India",PAYMENT,Signature,Entertainment,F,0
5652,18-Aug-13,C328629706,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Signature,Fuel,M,0
5653,08-Dec-12,C1242785227,20643.25,354006.27,333363.02,"Panchkula, India",CASH_IN,Signature,Fuel,F,0
5654,08-Feb-12,C903791821,39601.0,52660.0,13059.0,"Delhi, India",CASH_IN,Platinum,Food,M,0
5655,10-May-13,C860867201,84.0,310.0,226.0,"Jhansi, India",PAYMENT,Platinum,Food,M,0
5656,03-Jul-12,C1961131634,863.0,874.0,11.0,"Greater Mumbai, India",CASH_IN,Silver,Entertainment,F,0
5657,17-May-13,C1332473150,17029.0,38447.0,21418.0,"Bengaluru, India",CASH_OUT,Silver,Entertainment,F,0
5658,11-Jul-12,C2770972,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Platinum,Entertainment,F,0
5659,23-May-12,C1800839188,26194.0,29834.0,3640.0,"Jaipur, India",CASH_IN,Gold,Travel,F,1
5660,09-Sep-12,C1932491671,15646.26,5584699.76,5569053.5,"Greater Mumbai, India",CASH_IN,Signature,Food,F,0
5661,28-May-12,C763942971,2035.86,3679.0,1643.14,"Hyderabad, India",PAYMENT,Silver,Food,M,0
5662,18-Jan-14,C1790732889,142142.24,970098.16,827955.92,"Ahmedabad, India",CASH_OUT,Signature,Fuel,F,0
5663,13-Nov-13,C1295121215,6934.12,114076.93,107142.81,"Paravoor, India",PAYMENT,Gold,Entertainment,F,0
5664,15-Jan-12,C1867798016,0.0,0.0,0.0,"Pune, India",PAYMENT,Signature,Grocery,M,0
5665,09-Jan-12,C1559082614,0.0,0.0,0.0,"Sailu, India",PAYMENT,Platinum,Entertainment,M,0
5666,23-May-13,C975568581,51177.01,82650.0,31472.99,"Pune, India",CASH_OUT,Signature,Travel,F,0
5667,06-Nov-11,C363746408,1518.62,150427.0,148908.38,"Greater Mumbai, India",CASH_OUT,Silver,Food,F,0
5668,26-Apr-12,C1347679390,2178.0,2228.0,50.0,"Tharad, India",CASH_OUT,Signature,Fuel,M,0
5669,09-Nov-12,C658019207,4042.0,34384.0,30342.0,"Ahmedabad, India",CASH_OUT,Platinum,Entertainment,F,0
5670,11-Jan-13,C2129690465,9325.14,44075.0,34749.86,"Paravoor, India",PAYMENT,Gold,Bills,F,0
5671,30-May-12,C331915997,30183.43,2817475.07,2787291.64,"Ahmedabad, India",CASH_IN,Platinum,Food,M,0
5672,21-Nov-12,C1921106709,23525.0,32117.0,8592.0,"Greater Mumbai, India",TRANSFER,Silver,Fuel,F,1
5673,15-Oct-11,C374058654,161.0,417.0,256.0,"Sitamarhi, India",CASH_OUT,Signature,Grocery,M,0
5674,08-Jan-14,C251522794,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Gold,Fuel,F,0
5675,25-Jun-13,C1036822900,234942.05,11000000.0,10765057.95,"Delhi, India",CASH_IN,Silver,Entertainment,M,0
5676,16-Apr-13,C1515058996,0.0,0.0,0.0,"Lucknow, India",CASH_OUT,Signature,Grocery,F,0
5677,31-Mar-13,C213856897,74096.95,100618.0,26521.05,"Surat, India",CASH_IN,Gold,Food,M,0
5678,17-Jun-14,C911057234,86310.77,6497892.9,6411582.13,"Jaipur, India",CASH_IN,Silver,Grocery,F,0
5679,31-Dec-11,C1094902158,14659.0,49560.0,34901.0,"Delhi, India",TRANSFER,Silver,Food,F,1
5680,15-Mar-15,C1002740473,0.0,0.0,0.0,"Lucknow, India",PAYMENT,Silver,Fuel,F,0
5681,20-Dec-13,C578727746,21207.0,21342.0,135.0,"Ahmedabad, India",CASH_IN,Silver,Entertainment,M,1
5682,09-May-12,C80160004,1759.0,3276.0,1517.0,"Delhi, India",PAYMENT,Silver,Grocery,F,0
5683,21-May-13,C1548101647,4659.55,83331.0,78671.45,"Delhi, India",PAYMENT,Silver,Bills,F,0
5684,28-Dec-12,C602917044,21560.07,22033.0,472.93,"Lucknow, India",PAYMENT,Platinum,Bills,F,0
5685,13-Dec-13,C159491525,1066.0,1694.0,628.0,"Ahmedabad, India",CASH_IN,Signature,Food,F,0
5686,24-Nov-13,C1978119603,1146.94,7128.05,5981.11,"Salur, India",PAYMENT,Gold,Entertainment,F,0
5687,28-Jun-13,C1140169836,14913.83,20295.0,5381.17,"Lucknow, India",PAYMENT,Platinum,Entertainment,F,0
5688,25-Jan-14,C556599059,3054.35,474836.22,471781.87,"Delhi, India",PAYMENT,Platinum,Grocery,F,0
5689,12-Jun-14,C2145971278,0.0,0.0,0.0,"Delhi, India",PAYMENT,Gold,Food,F,0
5690,08-Mar-13,C528005382,8629.66,17511.14,8881.48,"Delhi, India",CASH_OUT,Signature,Fuel,F,0
5691,24-Jul-13,C1620587050,10923.0,65896.6,54973.6,"Hyderabad, India",TRANSFER,Platinum,Fuel,M,1
5692,03-Dec-13,C843768649,0.0,0.0,0.0,"Kolkata, India",CASH_OUT,Platinum,Food,F,0
5693,12-Jan-12,C93914398,0.0,0.0,0.0,"Sullurpeta, India",PAYMENT,Platinum,Fuel,F,0
5694,27-Dec-11,C731872376,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Silver,Entertainment,F,0
5695,30-Apr-12,C1558555026,136769.27,1623008.91,1486239.64,"Delhi, India",CASH_IN,Signature,Food,M,0
5696,12-Feb-13,C1868446550,3490.56,22049.06,18558.5,"Perinthalmanna, India",PAYMENT,Gold,Food,M,0
5697,09-Jun-12,C1112894970,843.0,47413.0,46570.0,"Sattenapalle, India",CASH_OUT,Silver,Fuel,F,1
5698,12-Aug-13,C113534769,11597.71,30959.0,19361.29,"Delhi, India",PAYMENT,Platinum,Entertainment,F,0
5699,31-Oct-13,C1831411793,15732.0,42304.0,26572.0,"Bengaluru, India",CASH_OUT,Silver,Entertainment,F,0
5700,26-Apr-15,C185294368,78492.81,17000000.0,16921507.19,"Kanpur, India",CASH_IN,Silver,Grocery,F,0
5701,27-Dec-12,C1525324318,13347.0,21091.0,7744.0,"Delhi, India",CASH_IN,Silver,Bills,F,1
5702,27-Mar-12,C1573052560,5258.33,21366.0,16107.67,"Yavatmal, India",CASH_OUT,Platinum,Fuel,M,0
5703,05-Jul-12,C56327083,10710.0,48094.0,37384.0,"Jaipur, India",CASH_OUT,Platinum,Grocery,M,0
5704,18-Dec-11,C823443865,64778.88,14200000.0,14135221.12,"Ahmedabad, India",CASH_IN,Gold,Grocery,M,0
5705,23-Jan-13,C703584664,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Gold,Entertainment,M,0
5706,14-Jun-12,C238309534,79319.24,6984215.46,6904896.22,"Delhi, India",CASH_IN,Signature,Fuel,F,0
5707,21-Nov-12,C183885446,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Signature,Fuel,M,0
5708,30-Apr-14,C2062310956,6116.0,34723.0,28607.0,"Ahmedabad, India",TRANSFER,Gold,Food,M,1
5709,16-Sep-12,C1711392639,21807.0,32102.0,10295.0,"Yadgir, India",CASH_OUT,Signature,Fuel,F,0
5710,28-Apr-13,C82637945,12650.0,22212.0,9562.0,"Greater Mumbai, India",CASH_IN,Gold,Bills,M,0
5711,18-Jun-13,C7582156,3787.0,5014.0,1227.0,"Ahmedabad, India",CASH_OUT,Silver,Entertainment,F,1
5712,07-Mar-12,C1209103780,10330.01,211640.26,201310.25,"Surat, India",PAYMENT,Gold,Entertainment,M,0
5713,13-Jan-13,C44323060,1160.0,37285.0,36125.0,"Lucknow, India",CASH_OUT,Signature,Grocery,F,1
5714,14-Jan-14,C129573005,20780.0,39699.0,18919.0,"Hyderabad, India",TRANSFER,Silver,Entertainment,M,1
5715,16-Oct-13,C1428905881,14022.0,40006.0,25984.0,"Rabkavi Banhatti, India",CASH_IN,Gold,Grocery,M,0
5716,08-Feb-14,C1723686686,17018.0,53025.0,36007.0,"Greater Mumbai, India",TRANSFER,Platinum,Food,F,1
5717,08-Jan-14,C481787070,2368.0,10495.0,8127.0,"Delhi, India",TRANSFER,Platinum,Grocery,F,1
5718,02-Feb-14,C934107698,22178.58,42640.0,20461.42,"Delhi, India",CASH_IN,Gold,Fuel,F,0
5719,04-Mar-14,C1524019106,22503.25,25309.41,2806.16,"Ahmedabad, India",PAYMENT,Platinum,Entertainment,M,0
5720,17-Dec-12,C27561488,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Platinum,Fuel,M,0
5721,03-Jun-12,C1368439481,25236.0,25425.0,189.0,"Surat, India",CASH_OUT,Signature,Food,F,0
5722,24-Nov-12,C326471784,7780.56,22774.0,14993.44,"Delhi, India",PAYMENT,Gold,Fuel,F,0
5723,25-Feb-15,C976758991,22458.17,27435.74,4977.57,"Delhi, India",PAYMENT,Signature,Fuel,F,0
5724,22-May-14,C1713505471,21100.0,47683.0,26583.0,"Delhi, India",CASH_OUT,Platinum,Food,M,0
5725,04-Oct-12,C1012323115,0.0,0.0,0.0,"Ahmedabad, India",CASH_OUT,Silver,Fuel,M,0
5726,06-Jun-12,C1126574782,0.0,0.0,0.0,"Chaibasa, India",PAYMENT,Silver,Bills,M,0
5727,23-Feb-13,C1719803739,4396.0,11121.0,6725.0,"Pune, India",CASH_OUT,Platinum,Grocery,M,0
5728,08-Aug-12,C1711525668,13132.0,50684.0,37552.0,"Delhi, India",TRANSFER,Silver,Bills,F,1
5729,09-Nov-12,C133917958,69196.44,4630474.34,4561277.9,"Amreli, India",CASH_IN,Gold,Food,M,0
5730,22-Jun-13,C1069319492,9975.33,3951637.12,3941661.79,"Bengaluru, India",CASH_IN,Gold,Food,F,0
5731,12-Apr-12,C746846149,1333.0,1432.0,99.0,"Bengaluru, India",CASH_IN,Platinum,Grocery,M,1
5732,23-Oct-13,C63129072,2578.0,4484.58,1906.58,"Proddatur, India",CASH_IN,Platinum,Bills,M,0
5733,12-Apr-13,C1229952472,0.0,0.0,0.0,"Chennai, India",CASH_OUT,Gold,Entertainment,F,0
5734,06-Apr-14,C1732973685,252.0,351.0,99.0,"Ahmedabad, India",CASH_OUT,Signature,Entertainment,F,1
5735,10-Feb-12,C1261069612,9899.0,21488.0,11589.0,"Delhi, India",CASH_OUT,Gold,Grocery,M,0
5736,06-Feb-12,C620836512,16077.03,254887.0,238809.97,"Kolkata, India",CASH_OUT,Gold,Entertainment,M,0
5737,29-Jul-12,C1846543834,164442.48,5560234.92,5395792.44,"Bengaluru, India",CASH_IN,Platinum,Entertainment,M,0
5738,03-Jan-13,C1646807646,169157.22,208210.58,39053.36,"Bengaluru, India",CASH_IN,Signature,Fuel,M,0
5739,26-May-12,C1908368806,13321.87,507333.01,494011.14,"Tiruchengode, India",PAYMENT,Signature,Grocery,F,0
5740,14-Mar-13,C1560620368,0.0,0.0,0.0,"Delhi, India",PAYMENT,Signature,Bills,M,0
5741,23-Aug-12,C764818490,157.92,36717.0,36559.08,"Bengaluru, India",CASH_OUT,Silver,Bills,F,0
5742,27-Nov-12,C1522056027,125448.5,3035961.14,2910512.64,"Margao, India",CASH_IN,Gold,Entertainment,F,0
5743,13-Feb-14,C108573778,0.0,0.0,0.0,"Nuzvid, India",PAYMENT,Platinum,Entertainment,F,1
5744,20-Sep-12,C1201390466,132.0,142.0,10.0,"Delhi, India",CASH_OUT,Signature,Fuel,F,1
5745,28-Apr-13,C369188281,11905.77,73356.86,61451.09,"Jaipur, India",PAYMENT,Gold,Food,M,0
5746,14-Jan-12,C1100026626,823.79,29874.0,29050.21,"Palwal, India",PAYMENT,Signature,Grocery,M,0
5747,30-Aug-12,C1129492653,1565.39,49647.09,48081.7,"Sidhpur, India",PAYMENT,Gold,Grocery,F,0
5748,15-Mar-14,C1823591355,6411.0,39707.0,33296.0,"Greater Mumbai, India",CASH_OUT,Signature,Bills,M,1
5749,06-Mar-12,C1063651833,0.0,0.0,0.0,"Lunglei, India",PAYMENT,Silver,Food,M,0
5750,13-Aug-12,C1088656447,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Silver,Bills,F,0
5751,26-Mar-13,C1558127958,5543.54,14178.77,8635.23,"Delhi, India",PAYMENT,Signature,Fuel,M,0
5752,17-Sep-13,C689461470,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Signature,Bills,F,0
5753,06-Aug-13,C1827325676,7668.0,53190.0,45522.0,"Greater Mumbai, India",TRANSFER,Platinum,Fuel,M,1
5754,18-Jan-14,C1746996761,5651.92,43316.0,37664.08,"Ahmedabad, India",PAYMENT,Silver,Bills,M,0
5755,19-Jun-12,C1600514633,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Silver,Grocery,F,0
5756,01-Jan-13,C1802588758,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Silver,Food,F,0
5757,01-Jun-13,C1804092928,7873.69,21680.0,13806.31,"Pune, India",CASH_OUT,Silver,Food,F,0
5758,26-Feb-12,C1220829909,36373.23,199598.0,163224.77,"Hyderabad, India",CASH_IN,Platinum,Travel,F,0
5759,04-Aug-13,C164296725,365.0,396.0,31.0,"Lucknow, India",CASH_OUT,Gold,Bills,F,0
5760,27-Sep-13,C979708319,14301.48,38297.0,23995.52,"Ahmedabad, India",PAYMENT,Platinum,Entertainment,F,0
5761,06-Dec-13,C302732273,2379.0,8297.0,5918.0,"Chennai, India",CASH_OUT,Silver,Fuel,M,0
5762,07-Jan-14,C195206208,2849.0,33441.0,30592.0,"Bengaluru, India",TRANSFER,Platinum,Grocery,F,1
5763,03-Jan-13,C351337729,24386.0,30647.0,6261.0,"Bengaluru, India",CASH_OUT,Signature,Entertainment,F,0
5764,23-Apr-14,C2106086586,15423.89,8276173.35,8260749.46,"Vapi, India",CASH_IN,Signature,Fuel,F,0
5765,08-Apr-14,C626719889,531937.67,9324232.74,8792295.07,"Bengaluru, India",CASH_IN,Gold,Fuel,M,0
5766,05-Nov-13,C1215095742,31677.0,50975.0,19298.0,"Bengaluru, India",CASH_OUT,Signature,Bills,F,0
5767,10-Dec-13,C716573586,8585.98,49398.1,40812.12,"Delhi, India",PAYMENT,Signature,Fuel,M,0
5768,28-Nov-13,C1504818737,169089.0,205398.84,36309.84,"Bengaluru, India",TRANSFER,Gold,Food,M,1
5769,06-Dec-12,C1001960522,55391.95,642534.32,587142.37,"Bengaluru, India",CASH_OUT,Gold,Fuel,F,0
5770,09-Mar-14,C1651054426,11160.0,41527.0,30367.0,"Hyderabad, India",CASH_OUT,Signature,Grocery,M,0
5771,03-Apr-12,C1671733528,13419.22,21406.0,7986.78,"Bengaluru, India",CASH_OUT,Silver,Bills,F,0
5772,08-Oct-12,C281507387,8763.0,47355.0,38592.0,"Roorkee, India",CASH_OUT,Silver,Fuel,F,1
5773,01-Apr-12,C715616720,2643.0,46259.0,43616.0,"Bengaluru, India",TRANSFER,Signature,Food,F,0
5774,17-Apr-14,C335810937,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Silver,Grocery,M,0
5775,16-Dec-13,C519670877,18311.0,47955.0,29644.0,"Delhi, India",TRANSFER,Gold,Fuel,F,0
5776,11-Nov-13,C1968476570,9459.0,25250.0,15791.0,"Surat, India",CASH_OUT,Platinum,Grocery,M,0
5777,03-Jul-13,C794950181,0.0,0.0,0.0,"Kolkata, India",PAYMENT,Platinum,Food,F,0
5778,12-Jan-13,C869281417,434227.55,6807559.74,6373332.19,"Madhubani, India",CASH_IN,Silver,Entertainment,M,0
5779,13-Apr-14,C221187036,0.0,0.0,0.0,"Kanpur, India",PAYMENT,Gold,Bills,M,0
5780,13-Aug-13,C259737349,41091.0,90587.0,49496.0,"Pune, India",CASH_OUT,Silver,Grocery,F,0
5781,01-Oct-12,C303924889,9513.11,11049.0,1535.89,"Bengaluru, India",PAYMENT,Signature,Fuel,M,0
5782,10-Feb-14,C786521165,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Silver,Entertainment,F,0
5783,25-Nov-12,C1901904717,12423.0,19452.0,7029.0,"Bengaluru, India",TRANSFER,Gold,Fuel,M,1
5784,20-Feb-14,C1517934665,304590.71,5721685.31,5417094.6,"Ahmedabad, India",CASH_IN,Signature,Food,F,0
5785,03-Sep-13,C1529495040,5952.0,13612.07,7660.07,"Ramgarh, India",PAYMENT,Gold,Grocery,M,0
5786,07-Mar-12,C1182713211,4787.0,5680.0,893.0,"Bengaluru, India",CASH_OUT,Signature,Food,F,1
5787,15-May-14,C1936549158,118.0,160.0,42.0,"Jharsuguda, India",PAYMENT,Gold,Food,M,0
5788,13-May-13,C961852296,0.0,0.0,0.0,"Srinagar, India",PAYMENT,Platinum,Entertainment,F,0
5789,07-Feb-14,C1968596449,327264.77,6381528.48,6054263.71,"Ratangarh, India",CASH_IN,Gold,Entertainment,M,0
5790,20-Feb-13,C1415737992,138276.03,4355993.44,4217717.41,"Nanjangud, India",CASH_IN,Platinum,Entertainment,F,0
5791,11-Nov-13,C387717572,0.0,0.0,0.0,"Kanpur, India",CASH_OUT,Platinum,Food,F,0
5792,28-Apr-12,C1598795849,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Silver,Fuel,F,0
5793,05-Apr-14,C1094875481,6701.0,37316.0,30615.0,"Kanpur, India",TRANSFER,Platinum,Food,M,1
5794,20-Jul-13,C1803810507,293612.34,21200000.0,20906387.66,"Greater Mumbai, India",CASH_IN,Signature,Bills,F,0
5795,28-May-14,C1695619250,1.0,9.0,8.0,"Pune, India",PAYMENT,Silver,Food,F,0
5796,24-Apr-13,C1470980419,290291.03,13600000.0,13309708.97,"Greater Mumbai, India",CASH_IN,Silver,Fuel,F,0
5797,15-Oct-13,C568261361,25604.0,29734.0,4130.0,"Greater Mumbai, India",CASH_IN,Gold,Food,M,1
5798,15-Mar-14,C889674812,10409.0,30665.0,20256.0,"Greater Mumbai, India",TRANSFER,Silver,Bills,M,0
5799,13-Oct-13,C1883677955,70159.05,28500000.0,28429840.95,"Delhi, India",CASH_IN,Gold,Grocery,F,0
5800,28-Dec-13,C2017272623,21726.0,30249.0,8523.0,"Bengaluru, India",CASH_OUT,Platinum,Fuel,M,0
5801,03-Jan-12,C98462746,181895.0,321032.99,139137.99,"Ahmedabad, India",CASH_OUT,Signature,Fuel,M,0
5802,23-Mar-13,C1410788117,13938.25,173166.25,159228.0,"Ahmedabad, India",PAYMENT,Platinum,Grocery,F,0
5803,11-Nov-11,C1191932916,215726.33,18700000.0,18484273.67,"Ahmedabad, India",CASH_IN,Silver,Bills,F,0
5804,25-Sep-13,C1053060070,24235.0,45601.0,21366.0,"Delhi, India",CASH_OUT,Platinum,Fuel,M,0
5805,08-Dec-11,C919111048,701.0,737.0,36.0,"Chirmiri, India",PAYMENT,Gold,Fuel,F,0
5806,22-Nov-11,C542814683,1202.0,21117.0,19915.0,"Hyderabad, India",TRANSFER,Gold,Grocery,F,1
5807,01-Dec-12,C1808653220,11698.0,46503.0,34805.0,"Delhi, India",TRANSFER,Signature,Bills,F,1
5808,13-Mar-13,C1278083126,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Platinum,Food,M,0
5809,24-Nov-11,C549441301,30974.15,4910395.86,4879421.71,"Jaipur, India",CASH_IN,Gold,Entertainment,M,0
5810,31-Jan-12,C951604510,165504.25,4004125.66,3838621.41,"Kanpur, India",CASH_IN,Silver,Bills,F,0
5811,27-Aug-12,C820793755,205962.92,21300000.0,21094037.08,"Kolkata, India",CASH_IN,Platinum,Bills,M,0
5812,27-Feb-12,C723586979,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Platinum,Food,M,0
5813,28-Feb-13,C735795185,99981.29,2657858.09,2557876.8,"Bengaluru, India",CASH_IN,Signature,Grocery,F,0
5814,27-Jul-12,C327457147,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Gold,Grocery,M,0
5815,06-Feb-14,C1368275309,23436.0,37991.0,14555.0,"Greater Mumbai, India",CASH_OUT,Signature,Fuel,F,0
5816,05-Sep-12,C566794293,292.85,12356.0,12063.15,"Malappuram, India",PAYMENT,Signature,Fuel,F,0
5817,09-Jul-13,C1309679828,9452.0,33345.0,23893.0,"Bengaluru, India",TRANSFER,Silver,Entertainment,F,0
5818,02-Nov-13,C1084009861,20701.0,31086.0,10385.0,"Bengaluru, India",PAYMENT,Signature,Entertainment,M,0
5819,21-Feb-13,C987349992,20052.22,20600000.0,20579947.78,"Bengaluru, India",CASH_IN,Platinum,Bills,F,0
5820,03-Feb-14,C746631293,1932.0,9763.0,7831.0,"Bengaluru, India",CASH_IN,Platinum,Food,F,0
5821,19-Feb-14,C1592386357,15260.0,19999.0,4739.0,"Ahmedabad, India",CASH_IN,Silver,Bills,M,0
5822,06-Mar-14,C442557545,2088.99,310279.65,308190.66,"Ahmedabad, India",PAYMENT,Signature,Grocery,F,0
5823,12-Feb-13,C58563410,0.0,0.0,0.0,"Chittur-Thathamangalam, India",PAYMENT,Signature,Fuel,F,0
5824,25-May-14,C10296386,34.0,11778.0,11744.0,"Delhi, India",CASH_OUT,Platinum,Fuel,M,0
5825,22-Aug-13,C1068480696,11564.0,12685.93,1121.93,"Bhatapara, India",PAYMENT,Signature,Food,M,0
5826,05-Aug-13,C100429411,11449.0,24950.0,13501.0,"Kolkata, India",CASH_IN,Gold,Grocery,M,1
5827,08-Mar-14,C185181485,0.0,0.0,0.0,"Sardarshahar, India",PAYMENT,Platinum,Food,F,0
5828,14-Dec-13,C1051347603,4866.0,39435.0,34569.0,"Narayanpet, India",CASH_OUT,Signature,Fuel,F,1
5829,21-Apr-12,C285170193,1295.0,1358.0,63.0,"Delhi, India",CASH_OUT,Gold,Entertainment,M,0
5830,28-Dec-11,C862183050,12359.0,33965.0,21606.0,"Bengaluru, India",TRANSFER,Platinum,Entertainment,M,0
5831,06-Aug-13,C382631072,4932.97,173497.01,168564.04,"Ahmedabad, India",PAYMENT,Silver,Food,F,0
5832,12-Sep-13,C718021544,37705.81,135763.0,98057.19,"Bengaluru, India",PAYMENT,Platinum,Grocery,F,0
5833,03-Oct-12,C1056154699,10396.35,10464.0,67.65,"Pune, India",PAYMENT,Platinum,Fuel,M,0
5834,14-Oct-12,C1716142184,20244.0,36499.0,16255.0,"Ahmedabad, India",CASH_OUT,Silver,Fuel,F,0
5835,11-Nov-12,C1589066527,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Platinum,Fuel,F,0
5836,26-Oct-13,C566703635,3035.0,9143.0,6108.0,"Hyderabad, India",PAYMENT,Silver,Fuel,F,0
5837,19-Sep-13,C1686006667,99589.43,427685.88,328096.45,"Greater Mumbai, India",CASH_IN,Signature,Fuel,M,0
5838,07-Dec-11,C1461477355,0.0,0.0,0.0,"Margao, India",CASH_OUT,Signature,Fuel,M,0
5839,29-Nov-11,C1224388425,4266.0,11211.0,6945.0,"Bengaluru, India",TRANSFER,Gold,Fuel,M,1
5840,20-Jan-13,C1981439757,272518.74,407264.66,134745.92,"Ahmedabad, India",CASH_OUT,Signature,Entertainment,F,0
5841,27-Sep-12,C1020556260,11313.21,29830.0,18516.79,"Greater Mumbai, India",PAYMENT,Platinum,Food,F,0
5842,11-Mar-12,C1794783739,6351.0,33303.0,26952.0,"Surat, India",CASH_OUT,Gold,Fuel,F,0
5843,03-Apr-14,C1911223497,0.0,0.0,0.0,"Delhi, India",PAYMENT,Signature,Food,F,0
5844,11-May-12,C416659466,703.65,10034.0,9330.35,"Ahmedabad, India",PAYMENT,Signature,Entertainment,F,0
5845,16-Oct-12,C193910797,8701.81,13839.55,5137.74,"Kanpur, India",PAYMENT,Gold,Fuel,M,0
5846,07-Jan-14,C64223846,74223.0,173045.66,98822.66,"Pune, India",CASH_OUT,Silver,Bills,M,0
5847,28-Sep-12,C243902129,2617.0,23810.93,21193.93,"Bengaluru, India",CASH_OUT,Silver,Entertainment,M,0
5848,28-Dec-13,C1082003205,63037.0,133185.0,70148.0,"Bengaluru, India",CASH_OUT,Platinum,Fuel,M,0
5849,31-Jan-15,C1554471097,237746.94,5812213.61,5574466.67,"Ahmedabad, India",CASH_IN,Platinum,Grocery,F,0
5850,17-Feb-13,C224675072,74808.0,101276.0,26468.0,"Bengaluru, India",TRANSFER,Gold,Bills,F,1
5851,19-Oct-11,C955905099,12430.85,94031.0,81600.15,"Surat, India",PAYMENT,Platinum,Bills,M,0
5852,24-May-14,C1812810461,6312.16,83068.0,76755.84,"Sadasivpet, India",PAYMENT,Platinum,Food,F,0
5853,16-Feb-14,C1686366459,104912.33,11100000.0,10995087.67,"Surat, India",CASH_IN,Signature,Fuel,M,0
5854,26-Sep-12,C374832648,453.0,7097.0,6644.0,"Araria, India",CASH_OUT,Gold,Entertainment,F,1
5855,21-Jan-14,C477501347,5747.0,31848.0,26101.0,"Vijayapura, India",TRANSFER,Silver,Fuel,F,1
5856,18-Apr-14,C1257035412,20373.0,33468.0,13095.0,"Delhi, India",CASH_OUT,Platinum,Bills,F,0
5857,25-Feb-12,C433642439,2292.0,27193.0,24901.0,"Delhi, India",CASH_OUT,Platinum,Fuel,F,0
5858,21-Dec-11,C1618283311,5609.1,145192.0,139582.9,"Greater Mumbai, India",PAYMENT,Silver,Food,M,0
5859,25-May-14,C996836782,9545.0,10026.0,481.0,"Ahmedabad, India",CASH_IN,Gold,Food,F,0
5860,13-Jul-13,C1608640214,388488.78,2800676.61,2412187.83,"Hyderabad, India",CASH_IN,Platinum,Bills,M,0
5861,02-Jun-13,C939472062,184.0,107807.0,107623.0,"Delhi, India",PAYMENT,Silver,Entertainment,M,0
5862,02-Jun-12,C1504052102,11856.0,20950.0,9094.0,"Bengaluru, India",CASH_IN,Gold,Entertainment,M,0
5863,23-Jan-13,C1347713420,125927.55,1776909.18,1650981.63,"Delhi, India",CASH_IN,Platinum,Food,M,0
5864,04-Jun-13,C2098277833,74133.0,143202.0,69069.0,"Bengaluru, India",CASH_IN,Gold,Bills,M,0
5865,31-May-12,C306531380,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Signature,Fuel,M,0
5866,11-Feb-13,C802711006,30784.1,40421.0,9636.9,"Yanam, India",CASH_OUT,Silver,Entertainment,M,0
